date,driver,customer,hours,km
2020-10-08,DRIVER_17,CUSTOMER_10,14.9,941
2020-02-03,DRIVER_2,CUSTOMER_6,7.4,297
2022-07-06,DRIVER_5,CUSTOMER_10,15.5,813
2024-03-09,DRIVER_11,CUSTOMER_3,9.0,488
2020-10-31,DRIVER_29,CUSTOMER_5,14.8,834
2023-04-27,DRIVER_18,CUSTOMER_3,12.1,361
2020-12-17,DRIVER_10,CUSTOMER_1,12.2,621
2020-01-24,DRIVER_8,CUSTOMER_9,16.0,1017
2021-11-30,DRIVER_24,CUSTOMER_1,1.6,87
2024-02-12,DRIVER_29,CUSTOMER_10,10.7,574
2020-10-25,DRIVER_27,CUSTOMER_4,10.1,431
2022-07-16,DRIVER_7,CUSTOMER_7,16.3,635
2021-09-14,DRIVER_1,CUSTOMER_3,15.3,529
2021-11-23,DRIVER_6,CUSTOMER_6,5.4,170
2022-04-24,DRIVER_28,CUSTOMER_5,4.0,238
2021-10-09,DRIVER_1,CUSTOMER_7,5.1,266
2023-08-30,DRIVER_30,CUSTOMER_6,11.5,590
2022-11-21,DRIVER_6,CUSTOMER_3,16.0,727
2020-10-22,DRIVER_15,CUSTOMER_10,3.0,191
2022-04-29,DRIVER_18,CUSTOMER_10,10.3,308
2021-02-20,DRIVER_11,CUSTOMER_10,12.9,514
2022-12-10,DRIVER_9,CUSTOMER_8,10.8,502
2023-12-21,DRIVER_19,CUSTOMER_9,15.4,742
2022-02-12,DRIVER_18,CUSTOMER_7,13.9,934
2020-08-24,DRIVER_14,CUSTOMER_5,12.6,738
2020-06-19,DRIVER_27,CUSTOMER_8,15.7,562
2022-04-16,DRIVER_13,CUSTOMER_1,8.6,504
2023-03-15,DRIVER_12,CUSTOMER_6,17.7,1190
2023-06-14,DRIVER_23,CUSTOMER_1,10.5,535
2023-11-20,DRIVER_19,CUSTOMER_6,6.4,321
2022-06-04,DRIVER_10,CUSTOMER_7,11.2,507
2023-08-06,DRIVER_27,CUSTOMER_10,10.1,583
2020-01-10,DRIVER_30,CUSTOMER_10,17.7,655
2023-09-20,DRIVER_1,CUSTOMER_10,9.6,590
2021-11-14,DRIVER_4,CUSTOMER_1,10.2,370
2022-07-11,DRIVER_21,CUSTOMER_7,11.9,555
2022-10-18,DRIVER_24,CUSTOMER_5,15.3,638
2023-05-03,DRIVER_12,CUSTOMER_3,16.5,963
2021-11-12,DRIVER_28,CUSTOMER_1,16.4,999
2021-11-14,DRIVER_30,CUSTOMER_4,17.6,1127
2023-06-17,DRIVER_30,CUSTOMER_4,14.7,923
2021-03-10,DRIVER_1,CUSTOMER_8,17.8,962
2020-12-27,DRIVER_13,CUSTOMER_1,11.8,424
2021-12-21,DRIVER_11,CUSTOMER_1,12.1,703
2020-03-06,DRIVER_2,CUSTOMER_5,7.5,277
2021-11-12,DRIVER_14,CUSTOMER_10,13.0,398
2023-10-27,DRIVER_25,CUSTOMER_9,17.5,919
2023-03-30,DRIVER_24,CUSTOMER_4,3.6,179
2022-04-11,DRIVER_5,CUSTOMER_4,13.7,522
2022-12-07,DRIVER_4,CUSTOMER_9,8.0,513
2022-09-25,DRIVER_12,CUSTOMER_9,10.3,484
2023-03-15,DRIVER_4,CUSTOMER_6,2.8,129
2023-12-13,DRIVER_26,CUSTOMER_3,9.2,378
2020-01-21,DRIVER_13,CUSTOMER_7,10.9,761
2024-02-06,DRIVER_26,CUSTOMER_6,10.6,301
2021-10-22,DRIVER_9,CUSTOMER_5,5.5,343
2020-01-17,DRIVER_16,CUSTOMER_3,4.2,135
2020-02-19,DRIVER_2,CUSTOMER_1,17.5,604
2020-05-21,DRIVER_21,CUSTOMER_5,9.0,541
2021-01-23,DRIVER_8,CUSTOMER_2,9.8,413
2022-03-10,DRIVER_30,CUSTOMER_6,9.8,608
2023-10-05,DRIVER_18,CUSTOMER_2,4.5,260
2023-09-27,DRIVER_22,CUSTOMER_7,16.2,740
2023-04-26,DRIVER_11,CUSTOMER_8,16.2,709
2020-08-27,DRIVER_29,CUSTOMER_8,16.7,755
2022-02-23,DRIVER_25,CUSTOMER_7,12.9,782
2023-02-19,DRIVER_8,CUSTOMER_6,13.9,870
2020-03-26,DRIVER_29,CUSTOMER_2,14.8,421
2023-10-13,DRIVER_15,CUSTOMER_1,17.7,706
2020-05-10,DRIVER_22,CUSTOMER_4,17.8,1128
2023-04-18,DRIVER_18,CUSTOMER_6,14.1,895
2022-08-16,DRIVER_11,CUSTOMER_2,17.7,737
2022-10-05,DRIVER_17,CUSTOMER_4,11.9,678
2022-11-11,DRIVER_9,CUSTOMER_6,11.1,393
2021-11-13,DRIVER_29,CUSTOMER_2,8.1,393
2023-08-30,DRIVER_16,CUSTOMER_5,8.0,259
2021-06-27,DRIVER_13,CUSTOMER_1,7.9,249
2020-07-26,DRIVER_26,CUSTOMER_1,10.7,643
2020-11-28,DRIVER_25,CUSTOMER_10,15.5,946
2023-07-13,DRIVER_12,CUSTOMER_2,14.7,900
2022-06-16,DRIVER_7,CUSTOMER_8,16.2,509
2024-01-15,DRIVER_14,CUSTOMER_7,11.3,672
2022-06-14,DRIVER_26,CUSTOMER_5,9.0,238
2021-07-14,DRIVER_14,CUSTOMER_2,10.5,384
2020-09-09,DRIVER_1,CUSTOMER_3,12.9,705
2022-08-27,DRIVER_10,CUSTOMER_1,11.0,751
2022-11-15,DRIVER_13,CUSTOMER_9,8.4,379
2021-04-21,DRIVER_10,CUSTOMER_10,6.6,314
2023-06-07,DRIVER_22,CUSTOMER_8,7.0,426
2022-01-17,DRIVER_28,CUSTOMER_2,4.9,150
2023-05-14,DRIVER_10,CUSTOMER_8,11.8,303
2023-10-19,DRIVER_9,CUSTOMER_7,9.3,367
2020-10-23,DRIVER_18,CUSTOMER_3,12.1,771
2020-12-12,DRIVER_26,CUSTOMER_8,16.7,727
2022-06-24,DRIVER_3,CUSTOMER_5,7.5,392
2023-04-05,DRIVER_3,CUSTOMER_10,16.9,840
2020-08-27,DRIVER_6,CUSTOMER_7,2.6,117
2021-10-18,DRIVER_7,CUSTOMER_7,13.2,337
2022-03-07,DRIVER_13,CUSTOMER_10,16.2,527
2021-09-06,DRIVER_4,CUSTOMER_2,2.7,185
2022-03-01,DRIVER_30,CUSTOMER_4,7.4,347
2021-01-02,DRIVER_14,CUSTOMER_1,1.1,64
2023-10-18,DRIVER_7,CUSTOMER_3,12.8,635
2021-10-28,DRIVER_18,CUSTOMER_10,10.4,346
2023-02-05,DRIVER_21,CUSTOMER_2,11.4,450
2020-04-10,DRIVER_1,CUSTOMER_6,16.6,951
2020-06-12,DRIVER_25,CUSTOMER_1,7.6,303
2023-03-08,DRIVER_4,CUSTOMER_3,15.4,939
2023-12-20,DRIVER_16,CUSTOMER_7,9.2,324
2021-05-21,DRIVER_19,CUSTOMER_4,13.5,431
2022-01-24,DRIVER_8,CUSTOMER_7,7.5,444
2023-10-24,DRIVER_13,CUSTOMER_1,15.2,617
2020-01-04,DRIVER_22,CUSTOMER_5,10.1,355
2023-08-20,DRIVER_22,CUSTOMER_3,11.8,400
2022-08-06,DRIVER_27,CUSTOMER_2,14.7,371
2021-03-21,DRIVER_19,CUSTOMER_4,17.4,929
2021-01-08,DRIVER_13,CUSTOMER_5,15.4,508
2021-10-27,DRIVER_30,CUSTOMER_4,9.6,404
2022-08-24,DRIVER_8,CUSTOMER_10,17.1,1087
2022-08-25,DRIVER_24,CUSTOMER_8,14.4,483
2020-02-17,DRIVER_15,CUSTOMER_7,13.9,930
2022-02-04,DRIVER_7,CUSTOMER_9,7.3,207
2023-11-30,DRIVER_16,CUSTOMER_3,17.0,649
2021-10-08,DRIVER_1,CUSTOMER_2,4.3,156
2021-07-21,DRIVER_13,CUSTOMER_9,14.0,962
2021-09-25,DRIVER_29,CUSTOMER_7,12.6,521
2024-01-29,DRIVER_13,CUSTOMER_2,15.3,952
2023-05-05,DRIVER_19,CUSTOMER_1,9.1,491
2022-12-03,DRIVER_4,CUSTOMER_10,13.4,729
2023-08-15,DRIVER_22,CUSTOMER_2,11.4,559
2020-09-17,DRIVER_2,CUSTOMER_8,11.5,370
2023-07-17,DRIVER_30,CUSTOMER_8,17.9,945
2023-10-12,DRIVER_20,CUSTOMER_3,10.8,672
2021-10-09,DRIVER_5,CUSTOMER_6,11.5,653
2021-07-02,DRIVER_30,CUSTOMER_4,15.8,417
2021-09-04,DRIVER_8,CUSTOMER_10,16.0,1048
2021-06-28,DRIVER_30,CUSTOMER_8,10.2,583
2022-05-21,DRIVER_13,CUSTOMER_7,15.0,700
2021-09-29,DRIVER_20,CUSTOMER_7,5.4,219
2020-01-27,DRIVER_16,CUSTOMER_1,17.0,440
2022-02-27,DRIVER_17,CUSTOMER_6,16.9,1010
2020-07-08,DRIVER_9,CUSTOMER_6,6.0,316
2023-09-28,DRIVER_22,CUSTOMER_4,2.8,190
2020-02-28,DRIVER_16,CUSTOMER_4,14.0,575
2022-07-16,DRIVER_11,CUSTOMER_7,17.5,946
2020-06-27,DRIVER_19,CUSTOMER_6,17.9,887
2024-01-25,DRIVER_1,CUSTOMER_4,15.4,938
2024-02-02,DRIVER_16,CUSTOMER_1,1.1,69
2021-03-19,DRIVER_5,CUSTOMER_1,10.0,353
2024-02-13,DRIVER_17,CUSTOMER_10,15.0,485
2022-05-13,DRIVER_15,CUSTOMER_9,9.4,500
2020-03-11,DRIVER_27,CUSTOMER_3,14.4,541
2022-08-02,DRIVER_11,CUSTOMER_8,17.9,746
2023-10-05,DRIVER_7,CUSTOMER_6,12.8,669
2022-10-25,DRIVER_19,CUSTOMER_6,11.3,528
2021-05-17,DRIVER_26,CUSTOMER_9,12.4,847
2020-11-05,DRIVER_6,CUSTOMER_2,12.8,406
2023-01-06,DRIVER_11,CUSTOMER_10,8.8,535
2020-02-06,DRIVER_19,CUSTOMER_8,11.0,451
2022-12-16,DRIVER_19,CUSTOMER_9,16.3,1017
2021-03-03,DRIVER_29,CUSTOMER_5,6.6,379
2023-04-12,DRIVER_24,CUSTOMER_5,9.4,540
2020-05-21,DRIVER_9,CUSTOMER_8,17.1,604
2020-10-31,DRIVER_2,CUSTOMER_10,11.5,778
2021-07-01,DRIVER_15,CUSTOMER_4,1.2,43
2020-12-22,DRIVER_25,CUSTOMER_5,17.2,891
2023-12-27,DRIVER_14,CUSTOMER_5,16.8,1174
2023-11-13,DRIVER_25,CUSTOMER_10,12.6,449
2020-12-14,DRIVER_26,CUSTOMER_9,9.0,259
2021-11-14,DRIVER_13,CUSTOMER_3,13.5,639
2024-01-28,DRIVER_12,CUSTOMER_8,14.1,356
2021-12-26,DRIVER_14,CUSTOMER_8,5.2,256
2020-11-04,DRIVER_19,CUSTOMER_2,10.8,721
2020-03-04,DRIVER_28,CUSTOMER_5,11.7,487
2020-12-29,DRIVER_30,CUSTOMER_8,6.8,207
2020-05-23,DRIVER_30,CUSTOMER_1,16.4,1054
2023-07-29,DRIVER_23,CUSTOMER_2,6.9,402
2022-08-13,DRIVER_22,CUSTOMER_9,12.1,786
2021-02-02,DRIVER_8,CUSTOMER_8,12.4,867
2021-04-29,DRIVER_21,CUSTOMER_10,11.9,652
2022-06-15,DRIVER_22,CUSTOMER_7,6.1,291
2021-05-16,DRIVER_19,CUSTOMER_1,13.4,867
2020-12-24,DRIVER_2,CUSTOMER_4,5.2,199
2020-02-20,DRIVER_10,CUSTOMER_3,16.0,1094
2022-11-25,DRIVER_10,CUSTOMER_2,7.7,527
2023-06-06,DRIVER_11,CUSTOMER_3,5.4,255
2023-11-17,DRIVER_4,CUSTOMER_6,14.2,584
2020-03-30,DRIVER_24,CUSTOMER_4,14.6,927
2024-03-11,DRIVER_10,CUSTOMER_2,11.2,370
2020-09-09,DRIVER_1,CUSTOMER_5,12.4,650
2020-11-29,DRIVER_25,CUSTOMER_7,15.7,475
2023-06-01,DRIVER_23,CUSTOMER_8,6.3,322
2022-10-03,DRIVER_4,CUSTOMER_1,9.0,449
2020-03-04,DRIVER_13,CUSTOMER_3,10.2,435
2021-06-24,DRIVER_26,CUSTOMER_3,10.1,430
2020-11-03,DRIVER_16,CUSTOMER_5,15.2,685
2024-03-29,DRIVER_15,CUSTOMER_2,12.8,583
2023-12-21,DRIVER_6,CUSTOMER_10,8.5,424
2022-05-28,DRIVER_27,CUSTOMER_3,15.0,532
2020-05-27,DRIVER_8,CUSTOMER_2,5.2,326
2023-01-12,DRIVER_30,CUSTOMER_8,17.3,1149
2021-11-16,DRIVER_30,CUSTOMER_8,3.7,236
2021-03-09,DRIVER_24,CUSTOMER_2,11.6,568
2021-04-20,DRIVER_25,CUSTOMER_1,2.4,91
2022-07-06,DRIVER_30,CUSTOMER_10,10.2,411
2024-02-15,DRIVER_13,CUSTOMER_5,16.2,506
2021-10-23,DRIVER_21,CUSTOMER_1,10.3,275
2020-01-11,DRIVER_14,CUSTOMER_2,17.9,1142
2020-01-08,DRIVER_3,CUSTOMER_5,9.6,343
2022-09-26,DRIVER_28,CUSTOMER_2,10.0,524
2021-02-11,DRIVER_18,CUSTOMER_1,11.3,371
2021-03-31,DRIVER_28,CUSTOMER_9,11.9,781
2022-10-30,DRIVER_24,CUSTOMER_7,15.8,835
2024-01-14,DRIVER_11,CUSTOMER_1,10.6,295
2020-06-21,DRIVER_25,CUSTOMER_6,6.0,163
2022-07-14,DRIVER_29,CUSTOMER_6,17.7,730
2022-12-26,DRIVER_13,CUSTOMER_7,9.3,291
2021-03-19,DRIVER_16,CUSTOMER_1,17.3,1121
2021-03-19,DRIVER_8,CUSTOMER_1,13.1,511
2020-10-24,DRIVER_11,CUSTOMER_7,9.5,406
2023-07-25,DRIVER_7,CUSTOMER_9,11.5,468
2020-12-17,DRIVER_11,CUSTOMER_7,10.3,413
2023-10-31,DRIVER_25,CUSTOMER_8,17.6,559
2024-03-24,DRIVER_20,CUSTOMER_6,13.5,943
2022-08-04,DRIVER_14,CUSTOMER_3,13.2,554
2022-12-14,DRIVER_2,CUSTOMER_10,7.8,543
2021-06-15,DRIVER_23,CUSTOMER_10,12.4,585
2024-03-30,DRIVER_8,CUSTOMER_10,15.6,1034
2020-08-12,DRIVER_13,CUSTOMER_5,16.8,813
2023-10-02,DRIVER_27,CUSTOMER_2,14.9,895
2021-02-06,DRIVER_6,CUSTOMER_6,7.5,317
2021-04-09,DRIVER_14,CUSTOMER_10,9.1,615
2023-02-27,DRIVER_10,CUSTOMER_6,17.2,983
2023-07-10,DRIVER_17,CUSTOMER_3,12.1,409
2020-08-13,DRIVER_15,CUSTOMER_8,14.2,458
2022-11-21,DRIVER_22,CUSTOMER_8,12.3,731
2022-07-07,DRIVER_20,CUSTOMER_10,16.0,1033
2022-02-19,DRIVER_9,CUSTOMER_5,17.3,1079
2021-05-23,DRIVER_23,CUSTOMER_10,14.6,916
2024-03-09,DRIVER_24,CUSTOMER_7,12.6,629
2021-07-14,DRIVER_8,CUSTOMER_10,8.8,264
2021-11-12,DRIVER_22,CUSTOMER_6,13.8,656
2020-09-19,DRIVER_17,CUSTOMER_4,15.4,1021
2023-10-09,DRIVER_4,CUSTOMER_3,15.6,724
2020-09-30,DRIVER_16,CUSTOMER_9,10.6,318
2020-06-17,DRIVER_13,CUSTOMER_1,7.1,194
2020-01-12,DRIVER_19,CUSTOMER_9,10.2,609
2022-10-22,DRIVER_29,CUSTOMER_4,16.8,525
2020-01-09,DRIVER_19,CUSTOMER_4,11.0,599
2023-05-12,DRIVER_26,CUSTOMER_7,9.4,513
2020-03-03,DRIVER_27,CUSTOMER_2,14.4,914
2023-02-28,DRIVER_23,CUSTOMER_9,11.1,447
2022-06-24,DRIVER_29,CUSTOMER_8,14.9,579
2023-05-05,DRIVER_26,CUSTOMER_7,10.0,465
2022-01-02,DRIVER_23,CUSTOMER_2,4.4,201
2024-03-03,DRIVER_24,CUSTOMER_9,15.8,955
2020-03-10,DRIVER_24,CUSTOMER_6,11.6,594
2020-11-10,DRIVER_6,CUSTOMER_6,11.6,390
2022-10-28,DRIVER_14,CUSTOMER_5,13.8,414
2022-02-11,DRIVER_28,CUSTOMER_5,15.1,918
2024-03-10,DRIVER_6,CUSTOMER_7,5.4,255
2020-07-09,DRIVER_23,CUSTOMER_10,15.7,877
2021-05-13,DRIVER_28,CUSTOMER_5,9.7,311
2022-08-01,DRIVER_26,CUSTOMER_2,17.6,776
2020-09-24,DRIVER_30,CUSTOMER_9,10.4,476
2021-08-14,DRIVER_4,CUSTOMER_6,16.2,710
2023-01-20,DRIVER_17,CUSTOMER_9,14.1,979
2023-07-14,DRIVER_17,CUSTOMER_8,4.8,281
2024-01-07,DRIVER_28,CUSTOMER_9,9.1,347
2020-03-24,DRIVER_21,CUSTOMER_8,15.7,484
2022-07-16,DRIVER_23,CUSTOMER_5,16.9,691
2024-02-18,DRIVER_15,CUSTOMER_5,11.3,299
2020-11-16,DRIVER_19,CUSTOMER_3,16.2,1057
2023-06-10,DRIVER_30,CUSTOMER_10,17.7,630
2023-04-22,DRIVER_27,CUSTOMER_1,13.3,853
2023-09-15,DRIVER_20,CUSTOMER_1,8.6,504
2022-07-26,DRIVER_9,CUSTOMER_3,5.2,302
2023-05-14,DRIVER_3,CUSTOMER_6,10.3,348
2020-02-07,DRIVER_25,CUSTOMER_6,13.2,656
2022-03-29,DRIVER_14,CUSTOMER_5,11.7,528
2021-04-07,DRIVER_5,CUSTOMER_5,16.9,839
2023-07-18,DRIVER_7,CUSTOMER_1,17.0,920
2021-12-26,DRIVER_28,CUSTOMER_8,4.0,175
2023-08-22,DRIVER_3,CUSTOMER_9,11.5,749
2022-09-29,DRIVER_27,CUSTOMER_3,11.4,509
2023-02-26,DRIVER_4,CUSTOMER_10,15.2,627
2021-01-11,DRIVER_24,CUSTOMER_2,14.8,701
2021-05-18,DRIVER_23,CUSTOMER_4,11.6,460
2024-02-28,DRIVER_22,CUSTOMER_2,15.3,755
2024-03-14,DRIVER_19,CUSTOMER_1,10.3,718
2022-01-26,DRIVER_16,CUSTOMER_6,17.3,1039
2021-12-02,DRIVER_29,CUSTOMER_7,15.9,708
2023-12-18,DRIVER_3,CUSTOMER_10,13.8,563
2022-04-09,DRIVER_2,CUSTOMER_4,10.5,654
2023-10-18,DRIVER_22,CUSTOMER_1,12.7,645
2021-08-20,DRIVER_4,CUSTOMER_1,15.4,989
2023-07-06,DRIVER_3,CUSTOMER_10,7.8,472
2023-12-20,DRIVER_12,CUSTOMER_3,17.9,1067
2020-02-27,DRIVER_28,CUSTOMER_10,14.9,373
2023-05-21,DRIVER_23,CUSTOMER_5,11.9,819
2020-10-24,DRIVER_18,CUSTOMER_10,17.9,910
2021-09-07,DRIVER_23,CUSTOMER_8,9.9,542
2020-07-21,DRIVER_20,CUSTOMER_8,13.1,415
2022-01-19,DRIVER_17,CUSTOMER_6,3.0,183
2023-05-06,DRIVER_21,CUSTOMER_6,12.8,634
2020-11-03,DRIVER_8,CUSTOMER_2,12.0,358
2021-06-17,DRIVER_13,CUSTOMER_5,12.4,421
2020-02-06,DRIVER_5,CUSTOMER_3,7.4,376
2023-03-29,DRIVER_3,CUSTOMER_5,4.4,184
2022-09-26,DRIVER_29,CUSTOMER_7,17.2,1100
2023-01-14,DRIVER_24,CUSTOMER_4,17.1,563
2024-01-06,DRIVER_24,CUSTOMER_5,11.8,395
2023-08-03,DRIVER_7,CUSTOMER_7,17.2,659
2020-12-11,DRIVER_23,CUSTOMER_2,9.2,590
2021-01-31,DRIVER_28,CUSTOMER_2,14.8,635
2020-01-10,DRIVER_30,CUSTOMER_8,15.6,592
2021-01-11,DRIVER_20,CUSTOMER_4,14.5,738
2023-03-16,DRIVER_1,CUSTOMER_5,11.4,655
2024-01-23,DRIVER_19,CUSTOMER_3,8.4,419
2024-03-12,DRIVER_8,CUSTOMER_7,13.9,752
2021-05-24,DRIVER_21,CUSTOMER_2,12.3,670
2024-02-10,DRIVER_6,CUSTOMER_4,9.4,559
2022-08-30,DRIVER_18,CUSTOMER_2,10.9,465
2022-05-04,DRIVER_23,CUSTOMER_10,15.8,639
2021-02-03,DRIVER_3,CUSTOMER_8,10.0,329
2024-03-13,DRIVER_18,CUSTOMER_1,5.6,282
2021-03-30,DRIVER_24,CUSTOMER_9,12.5,853
2022-04-12,DRIVER_25,CUSTOMER_1,17.5,746
2021-11-07,DRIVER_3,CUSTOMER_2,6.4,236
2024-03-29,DRIVER_12,CUSTOMER_8,10.2,354
2022-04-14,DRIVER_19,CUSTOMER_9,16.2,755
2022-03-21,DRIVER_4,CUSTOMER_1,16.8,945
2022-04-20,DRIVER_24,CUSTOMER_8,7.3,290
2020-08-07,DRIVER_1,CUSTOMER_7,14.7,843
2021-04-12,DRIVER_12,CUSTOMER_3,9.9,647
2021-07-01,DRIVER_5,CUSTOMER_7,17.6,806
2020-07-18,DRIVER_15,CUSTOMER_3,17.3,1100
2022-06-28,DRIVER_23,CUSTOMER_9,12.9,715
2022-10-17,DRIVER_28,CUSTOMER_4,17.4,1117
2021-09-12,DRIVER_25,CUSTOMER_2,10.6,286
2021-09-11,DRIVER_26,CUSTOMER_8,6.3,270
2020-11-12,DRIVER_7,CUSTOMER_7,17.5,637
2023-06-08,DRIVER_28,CUSTOMER_10,16.1,843
2020-04-14,DRIVER_4,CUSTOMER_4,5.8,160
2022-02-08,DRIVER_25,CUSTOMER_1,3.9,131
2020-08-14,DRIVER_3,CUSTOMER_6,3.3,195
2023-10-02,DRIVER_15,CUSTOMER_9,6.2,179
2022-02-11,DRIVER_9,CUSTOMER_7,2.1,73
2020-01-15,DRIVER_10,CUSTOMER_8,15.7,828
2024-03-01,DRIVER_7,CUSTOMER_10,16.0,570
2022-03-10,DRIVER_25,CUSTOMER_6,4.6,207
2021-03-22,DRIVER_8,CUSTOMER_3,17.3,1195
2023-12-05,DRIVER_25,CUSTOMER_7,15.0,565
2024-02-20,DRIVER_4,CUSTOMER_2,8.4,301
2020-02-02,DRIVER_24,CUSTOMER_9,14.9,871
2023-02-17,DRIVER_27,CUSTOMER_4,8.9,537
2022-01-30,DRIVER_27,CUSTOMER_4,15.7,516
2021-10-22,DRIVER_15,CUSTOMER_8,9.0,424
2023-06-09,DRIVER_28,CUSTOMER_6,8.3,471
2020-06-16,DRIVER_29,CUSTOMER_2,16.9,731
2024-01-13,DRIVER_18,CUSTOMER_8,12.8,420
2022-06-10,DRIVER_27,CUSTOMER_9,15.7,976
2024-01-05,DRIVER_23,CUSTOMER_2,13.6,733
2021-10-01,DRIVER_11,CUSTOMER_9,15.7,410
2021-04-01,DRIVER_5,CUSTOMER_8,16.7,710
2023-09-22,DRIVER_19,CUSTOMER_6,15.6,1086
2023-05-09,DRIVER_22,CUSTOMER_5,13.9,874
2023-03-04,DRIVER_6,CUSTOMER_2,15.5,411
2020-01-17,DRIVER_3,CUSTOMER_3,7.3,258
2022-01-29,DRIVER_13,CUSTOMER_4,14.1,745
2024-03-17,DRIVER_1,CUSTOMER_7,15.3,704
2021-09-15,DRIVER_18,CUSTOMER_7,17.7,888
2020-09-15,DRIVER_16,CUSTOMER_2,3.6,219
2023-03-28,DRIVER_23,CUSTOMER_1,5.0,252
2021-10-13,DRIVER_9,CUSTOMER_9,14.8,1010
2022-01-11,DRIVER_3,CUSTOMER_10,8.1,282
2021-12-28,DRIVER_5,CUSTOMER_9,6.2,159
2024-03-19,DRIVER_10,CUSTOMER_1,12.3,856
2021-01-04,DRIVER_7,CUSTOMER_9,13.9,669
2020-01-05,DRIVER_27,CUSTOMER_9,9.1,281
2021-02-25,DRIVER_25,CUSTOMER_2,9.9,337
2023-11-12,DRIVER_27,CUSTOMER_9,14.1,954
2024-02-24,DRIVER_14,CUSTOMER_7,16.5,836
2022-05-25,DRIVER_13,CUSTOMER_3,9.0,347
2022-04-04,DRIVER_26,CUSTOMER_6,10.9,304
2020-10-20,DRIVER_22,CUSTOMER_5,11.9,804
2021-05-27,DRIVER_2,CUSTOMER_8,17.3,608
2020-08-25,DRIVER_16,CUSTOMER_9,13.6,896
2020-01-27,DRIVER_17,CUSTOMER_6,9.0,523
2023-12-23,DRIVER_25,CUSTOMER_3,7.5,324
2021-11-21,DRIVER_7,CUSTOMER_2,13.8,437
2022-09-19,DRIVER_8,CUSTOMER_2,17.0,1101
2023-11-09,DRIVER_12,CUSTOMER_3,14.8,966
2021-10-02,DRIVER_4,CUSTOMER_6,11.0,650
2023-12-05,DRIVER_18,CUSTOMER_4,14.5,891
2022-03-29,DRIVER_16,CUSTOMER_9,12.5,314
2020-03-20,DRIVER_24,CUSTOMER_6,8.6,493
2023-12-12,DRIVER_29,CUSTOMER_8,11.2,676
2021-07-31,DRIVER_2,CUSTOMER_4,17.6,1158
2022-03-11,DRIVER_5,CUSTOMER_6,11.4,634
2021-08-13,DRIVER_11,CUSTOMER_5,7.5,483
2022-10-22,DRIVER_1,CUSTOMER_9,17.5,774
2021-08-13,DRIVER_1,CUSTOMER_4,17.9,1057
2022-07-30,DRIVER_22,CUSTOMER_5,12.8,371
2024-02-29,DRIVER_22,CUSTOMER_3,5.5,209
2021-04-19,DRIVER_11,CUSTOMER_8,9.9,430
2021-10-15,DRIVER_25,CUSTOMER_10,15.5,655
2021-10-27,DRIVER_19,CUSTOMER_1,3.5,108
2022-05-16,DRIVER_29,CUSTOMER_7,16.3,645
2020-02-02,DRIVER_25,CUSTOMER_3,7.3,296
2020-01-03,DRIVER_6,CUSTOMER_2,8.5,413
2020-04-23,DRIVER_9,CUSTOMER_5,16.4,1093
2023-12-06,DRIVER_17,CUSTOMER_1,17.5,930
2020-08-08,DRIVER_18,CUSTOMER_5,12.0,346
2020-05-30,DRIVER_12,CUSTOMER_6,5.3,172
2021-07-12,DRIVER_26,CUSTOMER_10,8.2,217
2024-03-28,DRIVER_29,CUSTOMER_2,15.4,666
2021-09-26,DRIVER_27,CUSTOMER_10,17.9,887
2020-02-06,DRIVER_14,CUSTOMER_7,8.5,481
2023-11-16,DRIVER_15,CUSTOMER_9,13.9,784
2023-12-02,DRIVER_12,CUSTOMER_9,7.9,422
2021-04-26,DRIVER_19,CUSTOMER_3,1.6,97
2023-09-11,DRIVER_22,CUSTOMER_1,3.2,151
2020-07-10,DRIVER_9,CUSTOMER_2,18.0,996
2023-09-15,DRIVER_3,CUSTOMER_8,16.8,652
2020-03-18,DRIVER_14,CUSTOMER_1,13.1,811
2020-05-26,DRIVER_21,CUSTOMER_3,15.6,1001
2022-04-29,DRIVER_5,CUSTOMER_6,15.3,770
2020-05-12,DRIVER_11,CUSTOMER_1,4.5,256
2022-12-12,DRIVER_27,CUSTOMER_1,7.1,306
2024-01-05,DRIVER_20,CUSTOMER_9,14.8,1003
2021-04-01,DRIVER_26,CUSTOMER_7,12.7,535
2020-03-14,DRIVER_4,CUSTOMER_9,3.5,232
2021-11-20,DRIVER_14,CUSTOMER_7,9.5,587
2022-06-21,DRIVER_22,CUSTOMER_8,5.0,327
2022-10-12,DRIVER_7,CUSTOMER_4,17.1,1191
2023-06-03,DRIVER_19,CUSTOMER_8,9.9,586
2023-03-28,DRIVER_13,CUSTOMER_2,12.7,619
2020-07-06,DRIVER_23,CUSTOMER_5,12.2,515
2022-05-19,DRIVER_1,CUSTOMER_9,11.9,315
2022-11-02,DRIVER_28,CUSTOMER_1,15.4,488
2021-07-10,DRIVER_18,CUSTOMER_4,9.6,333
2020-11-09,DRIVER_5,CUSTOMER_7,4.7,141
2021-02-26,DRIVER_23,CUSTOMER_2,12.0,567
2022-12-18,DRIVER_12,CUSTOMER_3,16.5,1075
2021-03-01,DRIVER_30,CUSTOMER_3,9.6,405
2022-03-19,DRIVER_25,CUSTOMER_4,14.8,560
2020-09-10,DRIVER_9,CUSTOMER_5,12.8,779
2020-03-29,DRIVER_12,CUSTOMER_6,13.1,379
2022-10-23,DRIVER_20,CUSTOMER_5,17.2,1050
